
============================================================
  TCC - Pipeline de Dados Publicos | ABATIA
============================================================
 Modo: Somente Etapa 1 - Crawler

Nenhum checkpoint encontrado — iniciando do zero.
  Reprocessar erros: nenhum erro no log — nada a re-enfileirar.

============================================================
  Crawler iniciado: ABATIA
  Páginas já visitadas (checkpoint): 0
  URLs na fila: 1
  Reprocessar erros: ATIVADO
============================================================

  Modo: SEM LIMITE de páginas
  [1/sem limite] fila=0 | depth=0 | http://abatia.pr.gov.br/
  [61/sem limite] fila=222 | depth=2 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368vfb0&id=1476829&id_secre
  [62/sem limite] fila=221 | depth=2 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368vfb0&id=1436793&id_secre
  [63/sem limite] fila=220 | depth=2 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368vfb0&id=1436464&id_secre
  [64/sem limite] fila=219 | depth=2 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368vfb0&id=1434891&id_secre
  [65/sem limite] fila=218 | depth=2 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2668
  [66/sem limite] fila=285 | depth=2 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368xwb0&id=3123
  [67/sem limite] fila=284 | depth=2 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368vfb0&id=1478603&id_secre
  [68/sem limite] fila=283 | depth=2 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368vfb0&id=1477369&id_secre
  [69/sem limite] fila=282 | depth=2 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368vfb0&id=1477204&id_secre
  [70/sem limite] fila=281 | depth=2 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368vfb0&id=1477203&id_secre
  [71/sem limite] fila=280 | depth=2 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368vfb0&id=1477282&id_secre
  [72/sem limite] fila=279 | depth=2 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368vfb0&id=1458484&id_secre
  [73/sem limite] fila=278 | depth=2 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=3123
  [74/sem limite] fila=344 | depth=2 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368xwb0&id=2725
  [75/sem limite] fila=343 | depth=2 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368vfb0&id=1480885&id_secre
  [76/sem limite] fila=342 | depth=2 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368vfb0&id=1480082&id_secre
  [77/sem limite] fila=341 | depth=2 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368vfb0&id=1479862&id_secre
  [78/sem limite] fila=340 | depth=2 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368vfb0&id=1479493&id_secre
  [79/sem limite] fila=339 | depth=2 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368vfb0&id=1477610&id_secre
  [80/sem limite] fila=338 | depth=2 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368vfb0&id=1477461&id_secre
  [81/sem limite] fila=337 | depth=2 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2725
  [82/sem limite] fila=403 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368vfb0&id=1386606&id_secre
  [83/sem limite] fila=402 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368vfb0&id=1357788&id_secre
  [84/sem limite] fila=401 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368vfb0&id=1345301&id_secre
  [85/sem limite] fila=400 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368vfb0&id=1330932&id_secre
  [86/sem limite] fila=399 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [87/sem limite] fila=398 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [88/sem limite] fila=398 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [89/sem limite] fila=397 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
